frame,time_sec,slot_id,track_id,img_foot_x,img_foot_y,court_x_m,court_y_m
1087,36.233,1,3,1269,450,5.663,0.828
1088,36.267,0,1,1187,621,4.741,5.465
1088,36.267,1,3,1274,434,5.742,0.322
1089,36.3,0,1,1187,621,4.741,5.465
1089,36.3,1,3,1274,434,5.742,0.322
1090,36.333,0,1,1154,621,4.507,5.464
1090,36.333,1,3,1282,426,5.828,0.064
1091,36.367,0,1,1151,624,4.483,5.534
1091,36.367,1,3,1283,422,5.846,-0.067
1092,36.4,0,1,1149,624,4.468,5.534
1092,36.4,1,3,1285,420,5.868,-0.132
1093,36.433,0,1,1172,624,4.631,5.535
1093,36.433,1,3,1287,420,5.885,-0.132
1094,36.467,0,1,1172,624,4.631,5.535
1094,36.467,1,3,1287,420,5.885,-0.132
1095,36.5,0,1,1146,624,4.447,5.534
1095,36.5,1,3,1288,422,5.888,-0.067
1096,36.533,0,1,1144,624,4.433,5.534
1096,36.533,1,3,1291,426,5.903,0.064
1097,36.567,0,1,1143,622,4.428,5.487
1097,36.567,1,3,1293,434,5.899,0.323
1098,36.6,0,1,1143,623,4.427,5.51
1098,36.6,1,3,1293,440,5.884,0.515
1099,36.633,0,1,1143,623,4.427,5.51
1099,36.633,1,3,1293,440,5.884,0.515
1100,36.667,0,1,1108,849,4.015,10.044
1100,36.667,1,3,1294,453,5.86,0.923
1101,36.7,0,1,1118,840,4.081,9.889
1101,36.7,1,3,1295,467,5.834,1.352
1102,36.733,0,1,1126,842,4.129,9.924
1102,36.733,1,3,1294,480,5.795,1.741
1103,36.767,0,1,1135,844,4.182,9.959
1103,36.767,1,3,1295,499,5.759,2.295
1104,36.8,0,1,1136,844,4.188,9.959
1104,36.8,1,3,1295,499,5.759,2.295
1105,36.833,0,1,1146,845,4.248,9.976
1105,36.833,1,3,1295,518,5.717,2.832
1106,36.867,0,1,1156,840,4.312,9.89
1106,36.867,1,3,1296,536,5.686,3.325
1107,36.9,0,1,1170,842,4.396,9.925
1107,36.9,1,3,1299,558,5.662,3.908
1108,36.933,0,1,1156,837,4.315,9.838
1108,36.933,1,3,1299,558,5.662,3.908
1109,36.967,0,1,1159,837,4.333,9.838
1109,36.967,1,3,1299,558,5.662,3.908
1110,37.0,0,1,1176,833,4.44,9.769
1110,37.0,1,3,1302,627,5.547,5.61
1111,37.033,0,1,1167,830,4.388,9.716
1111,37.033,1,3,1304,655,5.509,6.251
1112,37.067,0,1,1171,826,4.416,9.646
1112,37.067,1,3,1303,560,5.687,3.96
1113,37.1,0,1,1178,820,4.465,9.54
1113,37.1,1,3,1303,560,5.687,3.96
1114,37.133,0,1,1178,820,4.465,9.54
1114,37.133,1,3,1303,560,5.687,3.96
1115,37.167,0,1,1198,819,4.589,9.523
1115,37.167,1,3,1303,560,5.687,3.96
1116,37.2,0,1,1205,811,4.64,9.38
1116,37.2,1,3,1303,560,5.687,3.96
1117,37.233,0,1,1212,805,4.69,9.272
1117,37.233,1,3,1303,560,5.687,3.96
1118,37.267,0,1,1216,798,4.723,9.144
1118,37.267,1,3,1303,560,5.687,3.96
1119,37.3,0,1,1216,798,4.723,9.144
1119,37.3,1,3,1303,560,5.687,3.96
1120,37.333,0,1,1217,790,4.738,8.997
1120,37.333,1,3,1303,560,5.687,3.96
1121,37.367,0,1,1232,782,4.842,8.849
1121,37.367,1,3,1303,560,5.687,3.96
1122,37.4,0,1,1235,782,4.861,8.849
1122,37.4,1,3,1303,560,5.687,3.96
1123,37.433,0,1,1233,783,4.847,8.867
1123,37.433,1,3,1352,753,5.652,8.299
1124,37.467,0,1,1233,783,4.847,8.867
1124,37.467,1,3,1352,753,5.652,8.299
1125,37.5,0,1,1232,784,4.84,8.886
1125,37.5,1,3,1361,763,5.692,8.492
1126,37.533,0,1,1232,787,4.836,8.942
1126,37.533,1,3,1364,768,5.702,8.588
1127,37.567,0,1,1232,790,4.833,8.997
1127,37.567,1,3,1365,770,5.705,8.626
1128,37.6,0,1,1233,791,4.838,9.016
1128,37.6,1,3,1362,772,5.682,8.664
1129,37.633,0,1,1233,791,4.838,9.016
1129,37.633,1,3,1362,772,5.682,8.664
1130,37.667,0,1,1256,785,4.99,8.905
1130,37.667,1,3,1362,772,5.682,8.664
1131,37.7,0,1,1249,787,4.943,8.942
1131,37.7,1,3,1362,772,5.682,8.664
1132,37.733,0,1,1237,787,4.868,8.942
1132,37.733,1,3,1362,772,5.682,8.664
1133,37.767,0,1,1234,790,4.845,8.998
1133,37.767,1,3,1362,772,5.682,8.664
1134,37.8,0,1,1234,790,4.845,8.998
1134,37.8,1,3,1362,772,5.682,8.664
1135,37.833,0,1,1234,805,4.827,9.272
1135,37.833,1,3,1362,772,5.682,8.664
1136,37.867,0,1,1222,814,4.742,9.434
1136,37.867,1,3,1362,772,5.682,8.664
1137,37.9,0,1,1195,821,4.568,9.558
1137,37.9,1,3,1362,772,5.682,8.664
1138,37.933,0,1,1209,823,4.652,9.594
1138,37.933,1,3,1362,772,5.682,8.664
1139,37.967,0,1,1209,823,4.652,9.594
1139,37.967,1,3,1362,772,5.682,8.664
1140,38.0,0,1,1187,826,4.514,9.647
1140,38.0,1,3,1259,779,5.017,8.793
1141,38.033,0,1,1198,827,4.581,9.665
1141,38.033,1,3,1259,779,5.017,8.793
1142,38.067,0,1,1185,827,4.501,9.664
1142,38.067,1,3,1259,779,5.017,8.793
1143,38.1,0,1,1179,827,4.464,9.664
1143,38.1,1,3,1259,779,5.017,8.793
1144,38.133,0,1,1179,827,4.464,9.664
1144,38.133,1,3,1259,779,5.017,8.793
1145,38.167,0,1,1173,831,4.424,9.734
1145,38.167,1,3,1259,779,5.017,8.793
1146,38.2,0,1,1169,837,4.394,9.839
1146,38.2,1,3,1259,779,5.017,8.793
1147,38.233,0,1,1164,845,4.357,9.977
1147,38.233,1,3,1259,779,5.017,8.793
1148,38.267,0,1,1162,850,4.341,10.063
1148,38.267,1,3,1259,779,5.017,8.793
1149,38.3,0,1,1162,850,4.341,10.063
1149,38.3,1,3,1259,779,5.017,8.793
1150,38.333,0,1,1158,855,4.312,10.148
1150,38.333,1,3,1259,779,5.017,8.793
1151,38.367,0,1,1154,854,4.289,10.131
1151,38.367,1,3,1259,779,5.017,8.793
1152,38.4,0,1,1147,863,4.24,10.283
1152,38.4,1,3,1259,779,5.017,8.793
1153,38.433,0,1,1147,863,4.24,10.283
1153,38.433,1,3,1259,779,5.017,8.793
1154,38.467,0,1,1142,871,4.204,10.416
1154,38.467,1,3,1259,779,5.017,8.793
1155,38.5,0,1,1131,872,4.138,10.433
1155,38.5,1,3,1259,779,5.017,8.793
1156,38.533,0,1,1122,891,4.072,10.744
1156,38.533,1,3,1259,779,5.017,8.793
1157,38.567,0,1,1110,895,3.999,10.809
1157,38.567,1,3,1259,779,5.017,8.793
1158,38.6,0,1,1110,895,3.999,10.809
1158,38.6,1,3,1259,779,5.017,8.793
1159,38.633,0,1,1099,900,3.932,10.889
1159,38.633,1,3,1259,779,5.017,8.793
1160,38.667,0,1,1093,897,3.898,10.84
1160,38.667,1,3,1259,779,5.017,8.793
1161,38.7,0,1,1089,896,3.875,10.824
1161,38.7,1,3,1259,779,5.017,8.793
1162,38.733,0,1,1082,895,3.834,10.808
1162,38.733,1,3,1259,779,5.017,8.793
1163,38.767,0,1,1082,895,3.834,10.808
1163,38.767,1,3,1259,779,5.017,8.793
1164,38.8,0,1,1077,899,3.803,10.872
1164,38.8,1,3,1259,779,5.017,8.793
1165,38.833,0,1,1069,895,3.758,10.807
1165,38.833,1,3,1259,779,5.017,8.793
1166,38.867,0,1,1062,906,3.712,10.984
1166,38.867,1,3,1259,779,5.017,8.793
1167,38.9,0,1,1050,916,3.639,11.141
1167,38.9,1,3,1259,779,5.017,8.793
1168,38.933,0,1,1050,916,3.639,11.141
1168,38.933,1,3,1259,779,5.017,8.793
1169,38.967,0,1,1036,925,3.555,11.282
1169,38.967,1,3,1259,779,5.017,8.793
1170,39.0,0,1,1028,935,3.506,11.436
1170,39.0,1,3,1259,779,5.017,8.793
1171,39.033,0,1,1017,949,3.44,11.649
1171,39.033,1,3,1259,779,5.017,8.793
1172,39.067,0,1,1010,944,3.401,11.573
1172,39.067,1,3,1259,779,5.017,8.793
1173,39.1,0,1,1010,944,3.401,11.573
1173,39.1,1,3,1259,779,5.017,8.793
1174,39.133,0,1,1006,947,3.378,11.618
1174,39.133,1,3,1259,779,5.017,8.793
1175,39.167,0,1,1005,945,3.372,11.588
1175,39.167,1,3,809,677,2.098,6.719
1176,39.2,0,1,1002,943,3.356,11.558
1176,39.2,1,3,780,719,1.935,7.603
1177,39.233,0,1,987,939,3.271,11.496
1177,39.233,1,3,755,758,1.805,8.378
1178,39.267,0,1,987,939,3.271,11.496
1178,39.267,1,3,755,758,1.805,8.378
1179,39.3,0,1,958,941,3.105,11.526
1179,39.3,1,3,733,783,1.687,8.853
1180,39.333,0,1,958,941,3.105,11.526
1180,39.333,1,3,718,753,1.562,8.28
1181,39.367,0,1,919,936,2.882,11.449
1181,39.367,1,3,704,767,1.487,8.549
1182,39.4,0,1,908,938,2.819,11.479
1182,39.4,1,3,704,767,1.487,8.549
1183,39.433,0,1,908,938,2.819,11.479
1183,39.433,1,3,704,767,1.487,8.549
1184,39.467,0,1,897,937,2.756,11.463
1184,39.467,1,3,704,767,1.487,8.549
1185,39.5,0,1,888,936,2.704,11.448
1185,39.5,1,3,705,815,1.543,9.437
1186,39.533,0,1,866,935,2.578,11.432
1186,39.533,1,3,719,829,1.643,9.686
1187,39.567,0,1,868,933,2.589,11.401
1187,39.567,1,3,732,845,1.737,9.965
1188,39.6,0,1,868,933,2.589,11.401
1188,39.6,1,3,732,845,1.737,9.965
1189,39.633,0,1,868,929,2.588,11.339
1189,39.633,1,3,745,854,1.823,10.119
1190,39.667,0,1,861,929,2.548,11.339
1190,39.667,1,3,758,857,1.904,10.171
1191,39.7,0,1,836,928,2.403,11.323
1191,39.7,1,3,758,857,1.904,10.171
1192,39.733,0,1,836,925,2.402,11.277
1192,39.733,1,3,758,857,1.904,10.171
1193,39.767,0,1,836,925,2.402,11.277
1193,39.767,1,3,758,857,1.904,10.171
1194,39.8,0,1,834,916,2.387,11.136
1194,39.8,1,3,758,857,1.904,10.171
1195,39.833,0,1,834,903,2.381,10.93
1195,39.833,1,3,758,857,1.904,10.171
1196,39.867,0,1,836,914,2.398,11.104
1196,39.867,1,3,758,857,1.904,10.171
1197,39.9,0,1,840,919,2.423,11.183
1197,39.9,1,3,758,857,1.904,10.171
1198,39.933,0,1,839,919,2.417,11.183
1198,39.933,1,3,758,857,1.904,10.171
1199,39.967,0,1,851,922,2.488,11.23
1199,39.967,1,3,758,857,1.904,10.171
1200,40.0,0,1,846,922,2.459,11.23
1200,40.0,1,3,758,857,1.904,10.171
1201,40.033,0,1,854,922,2.505,11.23
1201,40.033,1,3,758,857,1.904,10.171
1202,40.067,0,1,851,922,2.488,11.23
1202,40.067,1,3,758,857,1.904,10.171
1203,40.1,0,1,851,922,2.488,11.23
1203,40.1,1,3,758,857,1.904,10.171
1204,40.133,0,1,863,921,2.557,11.215
1204,40.133,1,3,758,857,1.904,10.171
1205,40.167,0,1,885,926,2.685,11.293
1205,40.167,1,3,758,857,1.904,10.171
1206,40.2,0,1,900,926,2.771,11.294
1206,40.2,1,3,758,857,1.904,10.171
1207,40.233,0,1,905,933,2.801,11.402
1207,40.233,1,3,758,857,1.904,10.171
1208,40.267,0,1,905,933,2.801,11.402
1208,40.267,1,3,758,857,1.904,10.171
1209,40.3,0,1,908,938,2.819,11.479
1209,40.3,1,3,758,857,1.904,10.171
1210,40.333,0,1,908,938,2.819,11.479
1210,40.333,1,3,758,857,1.904,10.171
1211,40.367,0,1,907,938,2.813,11.479
1211,40.367,1,3,758,857,1.904,10.171
1212,40.4,0,1,893,941,2.734,11.524
1212,40.4,1,3,758,857,1.904,10.171
1213,40.433,0,1,893,941,2.734,11.524
1213,40.433,1,3,758,857,1.904,10.171
1214,40.467,0,1,893,935,2.733,11.433
1214,40.467,1,3,758,857,1.904,10.171
1215,40.5,0,1,878,920,2.643,11.2
1215,40.5,1,3,758,857,1.904,10.171
1216,40.533,0,1,857,919,2.521,11.184
1216,40.533,1,3,758,857,1.904,10.171
1217,40.567,0,1,837,919,2.405,11.183
1217,40.567,1,3,758,857,1.904,10.171
1218,40.6,0,1,837,919,2.405,11.183
1218,40.6,1,3,758,857,1.904,10.171
1219,40.633,0,1,809,920,2.244,11.198
1219,40.633,1,3,758,857,1.904,10.171
1220,40.667,0,1,795,920,2.163,11.198
1220,40.667,1,3,758,857,1.904,10.171
1221,40.7,0,1,776,920,2.053,11.197
1221,40.7,1,3,758,857,1.904,10.171
1222,40.733,0,1,762,919,1.971,11.181
1222,40.733,1,3,758,857,1.904,10.171
1223,40.767,0,1,762,919,1.971,11.181
1223,40.767,1,3,758,857,1.904,10.171
1224,40.8,0,1,752,917,1.912,11.149
1224,40.8,1,3,758,857,1.904,10.171
1225,40.833,0,1,740,914,1.84,11.102
1225,40.833,1,3,758,857,1.904,10.171
1226,40.867,0,1,731,911,1.786,11.054
1227,40.9,0,1,723,896,1.727,10.815
1228,40.933,0,1,723,896,1.727,10.815
1229,40.967,0,1,716,885,1.676,10.636
1230,41.0,0,1,722,882,1.709,10.587
1230,41.0,1,4,936,560,2.954,3.946
1231,41.033,0,1,721,876,1.698,10.488
1231,41.033,1,4,925,560,2.872,3.946
1232,41.067,0,1,702,862,1.571,10.254
1232,41.067,1,4,934,560,2.939,3.946
1233,41.1,0,1,702,862,1.571,10.254
1233,41.1,1,4,934,560,2.939,3.946
1234,41.133,0,1,691,857,1.5,10.169
1234,41.133,1,4,931,560,2.917,3.946
1235,41.167,0,1,687,852,1.471,10.084
1235,41.167,1,4,939,560,2.976,3.946
1236,41.2,0,1,690,851,1.488,10.067
1236,41.2,1,4,938,560,2.969,3.946
1237,41.233,0,1,695,843,1.51,9.929
1237,41.233,1,4,940,560,2.984,3.946
1238,41.267,0,1,694,843,1.504,9.929
1238,41.267,1,4,940,560,2.984,3.946
1239,41.3,0,1,701,843,1.547,9.93
1239,41.3,1,4,940,560,2.984,3.946
1240,41.333,0,1,701,846,1.55,9.981
1240,41.333,1,4,945,548,3.021,3.632
1241,41.367,0,1,705,843,1.571,9.93
1241,41.367,1,4,949,545,3.051,3.552
1242,41.4,0,1,708,845,1.591,9.964
1242,41.4,1,4,953,537,3.081,3.338
1243,41.433,0,1,708,845,1.591,9.964
1243,41.433,1,4,953,537,3.081,3.338
1244,41.467,0,1,713,848,1.624,10.016
1244,41.467,1,4,963,532,3.157,3.203
1245,41.5,0,1,719,846,1.659,9.982
1245,41.5,1,4,971,530,3.218,3.149
1246,41.533,0,1,723,848,1.685,10.016
1246,41.533,1,4,973,529,3.234,3.122
1247,41.567,0,1,724,848,1.691,10.016
1247,41.567,1,4,976,526,3.257,3.04
1248,41.6,0,1,724,848,1.691,10.016
1248,41.6,1,4,976,526,3.257,3.04
1249,41.633,0,1,730,848,1.727,10.016
1249,41.633,1,4,980,524,3.288,2.985
1250,41.667,0,1,735,848,1.758,10.017
1250,41.667,1,4,982,521,3.304,2.902
1251,41.7,0,1,739,848,1.782,10.017
1251,41.7,1,4,986,469,3.347,1.4
1252,41.733,0,1,749,851,1.845,10.068
1252,41.733,1,4,991,482,3.384,1.788
1253,41.767,0,1,750,851,1.851,10.068
1253,41.767,1,4,991,482,3.384,1.788
1254,41.8,0,1,755,857,1.886,10.171
1254,41.8,1,4,1001,481,3.464,1.759
1255,41.833,0,1,775,864,2.011,10.289
1255,41.833,1,4,1009,482,3.527,1.789
1256,41.867,0,1,783,868,2.061,10.356
1256,41.867,1,4,1037,519,3.728,2.849
1257,41.9,0,1,791,874,2.113,10.457
1257,41.9,1,4,1048,515,3.815,2.738
1258,41.933,0,1,791,874,2.113,10.457
1258,41.933,1,4,1048,515,3.815,2.738
1259,41.967,0,1,791,882,2.118,10.589
1259,41.967,1,4,1059,513,3.902,2.683
1260,42.0,0,1,796,887,2.15,10.67
1260,42.0,1,4,1064,507,3.945,2.514
1261,42.033,0,1,799,893,2.171,10.768
1261,42.033,1,4,1080,464,4.107,1.252
1262,42.067,0,1,804,893,2.201,10.768
1262,42.067,1,4,1074,468,4.055,1.373
1263,42.1,0,1,804,893,2.201,10.768
1263,42.1,1,4,1074,468,4.055,1.373
1264,42.133,0,1,812,892,2.247,10.752
1264,42.133,1,4,1075,468,4.063,1.373
1265,42.167,0,1,823,891,2.311,10.736
1265,42.167,1,4,1077,468,4.079,1.373
1266,42.2,0,1,829,888,2.345,10.688
1266,42.2,1,4,1080,467,4.104,1.343
1267,42.233,0,1,843,888,2.428,10.688
1267,42.233,1,4,1084,463,4.14,1.222
1268,42.267,0,1,844,888,2.434,10.688
1268,42.267,1,4,1084,463,4.14,1.222
1269,42.3,0,1,851,895,2.478,10.802
1269,42.3,1,4,1087,456,4.171,1.007
1270,42.333,0,1,864,898,2.555,10.85
1270,42.333,1,4,1088,458,4.177,1.068
1271,42.367,0,1,880,904,2.65,10.947
1271,42.367,1,4,1089,460,4.183,1.13
1272,42.4,0,1,898,906,2.756,10.979
1272,42.4,1,4,1092,460,4.208,1.13
1273,42.433,0,1,898,906,2.756,10.979
1273,42.433,1,4,1092,460,4.208,1.13
1274,42.467,0,1,904,908,2.791,11.011
1274,42.467,1,4,1102,461,4.288,1.161
1275,42.5,0,1,908,916,2.816,11.138
1275,42.5,1,4,1110,462,4.351,1.192
1276,42.533,0,1,909,917,2.822,11.154
1276,42.533,1,4,1109,465,4.34,1.283
1277,42.567,0,1,933,917,2.961,11.154
1277,42.567,1,4,1105,465,4.308,1.283
1278,42.6,0,1,933,917,2.961,11.154
1278,42.6,1,4,1105,465,4.308,1.283
1279,42.633,0,1,952,917,3.071,11.155
1279,42.633,1,4,1100,465,4.267,1.283
1280,42.667,0,1,970,921,3.175,11.218
1280,42.667,1,4,1098,465,4.251,1.283
1281,42.7,0,1,990,912,3.292,11.077
1281,42.7,1,4,1094,471,4.213,1.464
1282,42.733,0,1,1008,921,3.394,11.219
1282,42.733,1,4,1093,471,4.205,1.464
1283,42.767,0,1,1008,921,3.394,11.219
1283,42.767,1,4,1093,470,4.206,1.434
1284,42.8,0,1,1020,915,3.465,11.125
1284,42.8,1,4,1094,468,4.216,1.374
1285,42.833,0,1,1029,925,3.515,11.282
1285,42.833,1,4,1096,462,4.238,1.191
1286,42.867,0,1,1040,941,3.573,11.528
1286,42.867,1,4,1098,468,4.248,1.374
1287,42.9,0,1,1051,953,3.632,11.71
1287,42.9,1,4,1097,462,4.246,1.192
1288,42.933,0,1,1051,953,3.632,11.71
1288,42.933,1,4,1097,462,4.246,1.192
1289,42.967,0,1,1061,980,3.678,12.109
1289,42.967,1,4,1096,463,4.237,1.222
1290,43.0,0,1,1072,991,3.735,12.268
1290,43.0,1,4,1094,462,4.222,1.191
1291,43.033,0,1,1068,997,3.711,12.354
1291,43.033,1,4,1077,468,4.079,1.373
1292,43.067,0,1,1071,1009,3.722,12.524
1292,43.067,1,4,1069,468,4.015,1.373
1293,43.1,0,1,1071,1009,3.722,12.524
1293,43.1,1,4,1069,468,4.015,1.373
1294,43.133,0,1,1073,1016,3.731,12.622
1294,43.133,1,4,1065,468,3.983,1.373
1295,43.167,0,1,1081,1016,3.774,12.622
1295,43.167,1,4,1062,468,3.959,1.372
1296,43.2,0,1,1089,1016,3.818,12.622
1296,43.2,1,4,1058,462,3.931,1.19
1297,43.233,0,1,1120,1016,3.987,12.623
1297,43.233,1,4,1056,462,3.915,1.19
1298,43.267,0,1,1120,1016,3.987,12.623
1298,43.267,1,4,1056,462,3.915,1.19
1299,43.3,0,1,1124,1016,4.009,12.623
1299,43.3,1,4,1054,495,3.875,2.17
1300,43.333,0,1,1131,1004,4.054,12.455
1300,43.333,1,4,1048,503,3.823,2.4
1301,43.367,0,1,1133,997,4.069,12.355
1301,43.367,1,4,1043,468,3.806,1.372
1302,43.4,0,1,1134,995,4.076,12.327
1302,43.4,1,4,1041,465,3.792,1.281
1303,43.433,0,1,1134,995,4.076,12.327
1303,43.433,1,4,1041,463,3.793,1.22
1304,43.467,0,1,1110,991,3.945,12.269
1304,43.467,1,4,1038,465,3.767,1.28
1305,43.5,0,1,1114,992,3.967,12.284
1305,43.5,1,4,1039,507,3.75,2.513
1306,43.533,0,1,1124,1000,4.018,12.398
1306,43.533,1,4,1035,509,3.718,2.569
1307,43.567,0,1,1140,1008,4.101,12.511
1307,43.567,1,4,1034,464,3.736,1.25
1308,43.6,0,1,1139,1008,4.095,12.511
1308,43.6,1,4,1034,464,3.736,1.25
1309,43.633,0,1,1160,1019,4.203,12.665
1309,43.633,1,4,1030,466,3.702,1.311
1310,43.667,0,1,1169,1035,4.241,12.886
1310,43.667,1,4,1028,469,3.685,1.401
1311,43.7,0,1,1160,1047,4.185,13.048
1311,43.7,1,4,1025,468,3.661,1.371
1312,43.733,0,1,1161,1067,4.177,13.313
1312,43.733,1,4,1022,474,3.634,1.551
1313,43.767,0,1,1161,1067,4.177,13.313
1313,43.767,1,4,1022,474,3.634,1.551
1314,43.8,0,1,1135,1040,4.055,12.953
1314,43.8,1,4,1020,474,3.618,1.551
1315,43.833,0,1,1136,1040,4.06,12.953
1315,43.833,1,4,1008,493,3.515,2.111
1316,43.867,0,1,1153,1038,4.153,12.926
1316,43.867,1,4,1024,470,3.652,1.431
1317,43.9,0,1,1158,1040,4.179,12.953
1317,43.9,1,4,1030,475,3.697,1.582
1318,43.933,0,1,1158,1040,4.179,12.953
1318,43.933,1,4,1030,475,3.697,1.582
1319,43.967,0,1,1169,1041,4.237,12.967
1319,43.967,1,4,1048,474,3.842,1.552
1320,44.0,0,1,1149,1041,4.13,12.967
1320,44.0,1,4,1042,534,3.758,3.261
1321,44.033,0,1,1146,1035,4.117,12.885
1321,44.033,1,4,1034,530,3.699,3.152
1322,44.067,0,1,1144,1038,4.104,12.926
1322,44.067,1,4,1041,532,3.752,3.206
1323,44.1,0,1,1144,1038,4.104,12.926
1323,44.1,1,4,1041,532,3.752,3.206
1324,44.133,0,1,1131,1032,4.038,12.844
1324,44.133,1,4,1045,534,3.781,3.261
1325,44.167,0,1,1125,1018,4.013,12.651
1325,44.167,1,4,1060,469,3.942,1.403
1326,44.2,0,1,1121,1022,3.989,12.706
1326,44.2,1,4,1058,470,3.925,1.433
1327,44.233,0,1,1117,1013,3.972,12.581
1327,44.233,1,4,1059,469,3.934,1.403
1328,44.267,0,1,1117,1013,3.972,12.581
1328,44.267,1,4,1059,469,3.934,1.403
1329,44.3,0,1,1113,989,3.963,12.24
1329,44.3,1,4,1061,468,3.951,1.372
1330,44.333,0,1,1109,976,3.948,12.052
1330,44.333,1,4,1061,469,3.95,1.403
1331,44.367,0,1,1105,965,3.931,11.89
1331,44.367,1,4,1063,560,3.9,3.951
1332,44.4,0,1,1102,957,3.918,11.771
1332,44.4,1,4,1059,560,3.87,3.951
1333,44.433,0,1,1102,957,3.918,11.771
1333,44.433,1,4,1058,560,3.863,3.951
1334,44.467,0,1,1081,951,3.802,11.681
1334,44.467,1,4,1056,563,3.846,4.028
1335,44.5,0,1,1093,934,3.879,11.422
1335,44.5,1,4,1054,563,3.831,4.028
1336,44.533,0,1,1089,920,3.863,11.205
1336,44.533,1,4,1052,562,3.817,4.002
1337,44.567,0,1,1085,906,3.847,10.984
1337,44.567,1,4,1050,562,3.802,4.002
1338,44.6,0,1,1085,906,3.847,10.984
1338,44.6,1,4,1050,562,3.802,4.002
1339,44.633,0,1,1084,905,3.841,10.968
1339,44.633,1,4,1049,562,3.795,4.002
1340,44.667,0,1,1081,905,3.824,10.968
1340,44.667,1,4,1049,562,3.795,4.002
1341,44.7,0,1,1045,905,3.614,10.967
1341,44.7,1,4,1050,562,3.802,4.002
1342,44.733,0,1,1041,908,3.589,11.015
1342,44.733,1,4,1050,555,3.806,3.82
1343,44.767,0,1,1041,908,3.589,11.015
1343,44.767,1,4,1050,555,3.806,3.82
1344,44.8,0,1,1036,902,3.562,10.919
1344,44.8,1,4,1050,556,3.806,3.846
1345,44.833,0,1,1044,900,3.61,10.887
1345,44.833,1,4,1048,559,3.789,3.924
1346,44.867,0,1,1032,897,3.54,10.839
1346,44.867,1,4,1045,560,3.766,3.95
1347,44.9,0,1,1037,894,3.57,10.79
1347,44.9,1,4,1045,527,3.785,3.07
1348,44.933,0,1,1037,894,3.57,10.79
1348,44.933,1,4,1045,527,3.785,3.07
1349,44.967,0,1,1034,881,3.557,10.579
1349,44.967,1,4,1040,569,3.724,4.182
1350,45.0,0,1,1031,881,3.539,10.579
1350,45.0,1,4,1034,569,3.68,4.182
1351,45.033,0,1,1025,878,3.504,10.529
1351,45.033,1,4,1028,571,3.634,4.232
1352,45.067,0,1,1018,874,3.464,10.463
1352,45.067,1,4,1024,575,3.603,4.334
1353,45.1,0,1,1018,874,3.464,10.463
1353,45.1,1,4,1024,575,3.603,4.334
1354,45.133,0,1,1012,871,3.429,10.413
1354,45.133,1,4,1023,592,3.589,4.759
1355,45.167,0,1,1006,870,3.393,10.396
1355,45.167,1,4,1038,490,3.752,2.025
1356,45.2,0,1,1001,870,3.364,10.396
1356,45.2,1,4,1036,474,3.746,1.552
1357,45.233,0,1,1000,871,3.357,10.412
1357,45.233,1,4,1034,472,3.731,1.492
1358,45.267,0,1,1000,871,3.357,10.412
1358,45.267,1,4,1034,472,3.731,1.492
1359,45.3,0,1,1000,871,3.357,10.412
1359,45.3,1,4,1025,473,3.658,1.522
1360,45.333,0,1,1000,872,3.357,10.429
1360,45.333,1,4,1021,471,3.627,1.461
1361,45.367,0,1,1000,872,3.357,10.429
1361,45.367,1,4,1015,470,3.58,1.431
1362,45.4,0,1,999,872,3.351,10.429
1362,45.4,1,4,1003,511,3.469,2.624
1363,45.433,0,1,999,872,3.351,10.429
1363,45.433,1,4,1004,511,3.477,2.624
1364,45.467,0,1,998,868,3.346,10.362
1364,45.467,1,4,998,508,3.431,2.54
1365,45.5,0,1,993,868,3.316,10.362
1365,45.5,1,4,991,507,3.377,2.511
1366,45.533,0,1,987,868,3.28,10.362
1366,45.533,1,4,984,507,3.323,2.511
1367,45.567,0,1,980,869,3.238,10.378
1367,45.567,1,4,972,469,3.235,1.399
1368,45.6,0,1,980,869,3.238,10.378
1368,45.6,1,4,972,469,3.235,1.399
1369,45.633,0,1,970,872,3.178,10.428
1369,45.633,1,4,965,507,3.175,2.51
1370,45.667,0,1,961,875,3.125,10.478
1370,45.667,1,4,964,515,3.166,2.735
1371,45.7,0,1,953,878,3.077,10.527
1371,45.7,1,4,952,510,3.074,2.594
1372,45.733,0,1,947,868,3.041,10.361
1372,45.733,1,4,928,506,2.887,2.48
1373,45.767,0,1,947,870,3.041,10.394
1373,45.767,1,4,928,506,2.887,2.48
1374,45.8,0,1,941,882,3.006,10.593
1374,45.8,1,4,917,506,2.801,2.48
1375,45.833,0,1,936,888,2.977,10.69
1375,45.833,1,4,924,505,2.855,2.452
1376,45.867,0,1,934,893,2.965,10.772
1376,45.867,1,4,922,498,2.839,2.251
1377,45.9,0,1,932,896,2.954,10.82
1377,45.9,1,4,918,499,2.807,2.28
1378,45.933,0,1,932,896,2.954,10.82
1378,45.933,1,4,918,499,2.807,2.28
1379,45.967,0,1,928,901,2.931,10.9
1379,45.967,1,4,898,499,2.651,2.279
1380,46.0,0,1,926,903,2.919,10.932
1380,46.0,1,4,892,494,2.602,2.135
1381,46.033,0,1,921,904,2.89,10.948
1381,46.033,1,4,887,494,2.563,2.135
1382,46.067,0,1,916,904,2.861,10.948
1382,46.067,1,4,881,494,2.515,2.134
1383,46.1,0,1,916,904,2.861,10.948
1383,46.1,1,4,881,494,2.515,2.134
